DatasetId;SiteId;SampleId;OriginalDiatomSampleId;TaxonId;Abun
SWAP;SWAPLDE;SWAP100;LDE1;BR004A;3
SWAP;SWAPLDE;SWAP100;LDE1;BR006A;17
SWAP;SWAPLDE;SWAP100;LDE1;BR9997;4
SWAP;SWAPLDE;SWAP100;LDE1;CM009A;1
SWAP;SWAPLDE;SWAP100;LDE1;CM010A;14
SWAP;SWAPLDE;SWAP100;LDE1;CM014A;1
SWAP;SWAPLDE;SWAP100;LDE1;CM017A;1
SWAP;SWAPLDE;SWAP100;LDE1;CM048A;3
SWAP;SWAPLDE;SWAP100;LDE1;CM052A;1
SWAP;SWAPLDE;SWAP100;LDE1;CY9991;6
SWAP;SWAPLDE;SWAP100;LDE1;EU002D;3
SWAP;SWAPLDE;SWAP100;LDE1;EU002E;1
SWAP;SWAPLDE;SWAP100;LDE1;EU002K;3
SWAP;SWAPLDE;SWAP100;LDE1;EU003A;3
SWAP;SWAPLDE;SWAP100;LDE1;EU004A;12
SWAP;SWAPLDE;SWAP100;LDE1;EU009A;4
SWAP;SWAPLDE;SWAP100;LDE1;EU013A;2
SWAP;SWAPLDE;SWAP100;LDE1;EU015A;2
SWAP;SWAPLDE;SWAP100;LDE1;EU017A;2
SWAP;SWAPLDE;SWAP100;LDE1;EU019A;3
SWAP;SWAPLDE;SWAP100;LDE1;EU032A;1
SWAP;SWAPLDE;SWAP100;LDE1;EU040A;3
SWAP;SWAPLDE;SWAP100;LDE1;EU045A;1
SWAP;SWAPLDE;SWAP100;LDE1;EU047A;40
SWAP;SWAPLDE;SWAP100;LDE1;EU048A;17
SWAP;SWAPLDE;SWAP100;LDE1;EU049A;4
SWAP;SWAPLDE;SWAP100;LDE1;EU051A;1
SWAP;SWAPLDE;SWAP100;LDE1;EU051B;1
SWAP;SWAPLDE;SWAP100;LDE1;EU058A;1
SWAP;SWAPLDE;SWAP100;LDE1;EU9960;4
SWAP;SWAPLDE;SWAP100;LDE1;EU9961;11
SWAP;SWAPLDE;SWAP100;LDE1;EU9963;1
SWAP;SWAPLDE;SWAP100;LDE1;EU9979;1
SWAP;SWAPLDE;SWAP100;LDE1;EU9999;2
SWAP;SWAPLDE;SWAP100;LDE1;FR005D;18
SWAP;SWAPLDE;SWAP100;LDE1;FR007A;1
SWAP;SWAPLDE;SWAP100;LDE1;FR018A;1
SWAP;SWAPLDE;SWAP100;LDE1;FU002A;2
SWAP;SWAPLDE;SWAP100;LDE1;FU002B;20
SWAP;SWAPLDE;SWAP100;LDE1;FU002F;5
SWAP;SWAPLDE;SWAP100;LDE1;GO003A;2
SWAP;SWAPLDE;SWAP100;LDE1;GO004A;4
SWAP;SWAPLDE;SWAP100;LDE1;GO006C;1
SWAP;SWAPLDE;SWAP100;LDE1;GO9999;1
SWAP;SWAPLDE;SWAP100;LDE1;NA002A;1
SWAP;SWAPLDE;SWAP100;LDE1;NA003A;1
SWAP;SWAPLDE;SWAP100;LDE1;NA006A;1
SWAP;SWAPLDE;SWAP100;LDE1;NA032A;2
SWAP;SWAPLDE;SWAP100;LDE1;NA037A;5
SWAP;SWAPLDE;SWAP100;LDE1;NA039A;1
SWAP;SWAPLDE;SWAP100;LDE1;NA045A;2
SWAP;SWAPLDE;SWAP100;LDE1;NA068A;1
SWAP;SWAPLDE;SWAP100;LDE1;NA156A;10
SWAP;SWAPLDE;SWAP100;LDE1;NA158A;2
SWAP;SWAPLDE;SWAP100;LDE1;NA167A;1
SWAP;SWAPLDE;SWAP100;LDE1;NA9973;1
SWAP;SWAPLDE;SWAP100;LDE1;NE003A;1
SWAP;SWAPLDE;SWAP100;LDE1;NE004A;2
SWAP;SWAPLDE;SWAP100;LDE1;NI002A;3
SWAP;SWAPLDE;SWAP100;LDE1;NI005A;8
SWAP;SWAPLDE;SWAP100;LDE1;PE002A;13
SWAP;SWAPLDE;SWAP100;LDE1;PI008A;2
SWAP;SWAPLDE;SWAP100;LDE1;PI018A;2
SWAP;SWAPLDE;SWAP100;LDE1;PI022B;1
SWAP;SWAPLDE;SWAP100;LDE1;PI023A;3
SWAP;SWAPLDE;SWAP100;LDE1;PI9999;3
SWAP;SWAPLDE;SWAP100;LDE1;SA004A;2
SWAP;SWAPLDE;SWAP100;LDE1;SA9999;2
SWAP;SWAPLDE;SWAP100;LDE1;SP002A;1
SWAP;SWAPLDE;SWAP100;LDE1;SU005A;1
SWAP;SWAPLDE;SWAP100;LDE1;SU006A;1
SWAP;SWAPLDE;SWAP100;LDE1;SY010A;5
SWAP;SWAPLDE;SWAP100;LDE1;TA001A;44
SWAP;SWAPLDE;SWAP101;LDE2;AC013A;36
SWAP;SWAPLDE;SWAP101;LDE2;AC014B;1
SWAP;SWAPLDE;SWAP101;LDE2;AC014C;4
SWAP;SWAPLDE;SWAP101;LDE2;AC022A;24
SWAP;SWAPLDE;SWAP101;LDE2;AC025A;1
SWAP;SWAPLDE;SWAP101;LDE2;AC028A;2
SWAP;SWAPLDE;SWAP101;LDE2;AC046A;10
SWAP;SWAPLDE;SWAP101;LDE2;AC9969;4
SWAP;SWAPLDE;SWAP101;LDE2;AC9996;3
SWAP;SWAPLDE;SWAP101;LDE2;AU010B;1
SWAP;SWAPLDE;SWAP101;LDE2;CM010A;18
SWAP;SWAPLDE;SWAP101;LDE2;CM017A;1
SWAP;SWAPLDE;SWAP101;LDE2;CM031A;2
SWAP;SWAPLDE;SWAP101;LDE2;CM048A;12
SWAP;SWAPLDE;SWAP101;LDE2;CM9999;1
SWAP;SWAPLDE;SWAP101;LDE2;CY9991;4
SWAP;SWAPLDE;SWAP101;LDE2;EU002A;2
SWAP;SWAPLDE;SWAP101;LDE2;EU002B;2
SWAP;SWAPLDE;SWAP101;LDE2;EU002E;5
SWAP;SWAPLDE;SWAP101;LDE2;EU002K;1
SWAP;SWAPLDE;SWAP101;LDE2;EU004A;2
SWAP;SWAPLDE;SWAP101;LDE2;EU011A;8
SWAP;SWAPLDE;SWAP101;LDE2;EU013A;1
SWAP;SWAPLDE;SWAP101;LDE2;EU015A;1
SWAP;SWAPLDE;SWAP101;LDE2;EU017A;3
SWAP;SWAPLDE;SWAP101;LDE2;EU019A;2
SWAP;SWAPLDE;SWAP101;LDE2;EU020A;3
SWAP;SWAPLDE;SWAP101;LDE2;EU026A;1
SWAP;SWAPLDE;SWAP101;LDE2;EU032A;1
SWAP;SWAPLDE;SWAP101;LDE2;EU047A;16
SWAP;SWAPLDE;SWAP101;LDE2;EU048A;9
SWAP;SWAPLDE;SWAP101;LDE2;EU049A;19
SWAP;SWAPLDE;SWAP101;LDE2;EU049B;2
SWAP;SWAPLDE;SWAP101;LDE2;EU051A;1
SWAP;SWAPLDE;SWAP101;LDE2;EU057A;1
SWAP;SWAPLDE;SWAP101;LDE2;EU9961;10
SWAP;SWAPLDE;SWAP101;LDE2;EU9999;2
SWAP;SWAPLDE;SWAP101;LDE2;FR005D;26
SWAP;SWAPLDE;SWAP101;LDE2;FR007A;4
SWAP;SWAPLDE;SWAP101;LDE2;FU002B;11
SWAP;SWAPLDE;SWAP101;LDE2;FU002F;11
SWAP;SWAPLDE;SWAP101;LDE2;GO004A;4
SWAP;SWAPLDE;SWAP101;LDE2;HN001A;1
SWAP;SWAPLDE;SWAP101;LDE2;KR001A;1
SWAP;SWAPLDE;SWAP101;LDE2;NA003B;1
SWAP;SWAPLDE;SWAP101;LDE2;NA006A;5
SWAP;SWAPLDE;SWAP101;LDE2;NA032A;8
SWAP;SWAPLDE;SWAP101;LDE2;NA033A;1
SWAP;SWAPLDE;SWAP101;LDE2;NA039A;1
SWAP;SWAPLDE;SWAP101;LDE2;NA156A;19
SWAP;SWAPLDE;SWAP101;LDE2;NA167A;4
SWAP;SWAPLDE;SWAP101;LDE2;NA9963;2
SWAP;SWAPLDE;SWAP101;LDE2;NE004A;1
SWAP;SWAPLDE;SWAP101;LDE2;NI002A;1
SWAP;SWAPLDE;SWAP101;LDE2;NI005A;10
SWAP;SWAPLDE;SWAP101;LDE2;NI025A;1
SWAP;SWAPLDE;SWAP101;LDE2;PE002A;14
SWAP;SWAPLDE;SWAP101;LDE2;PI011A;1
SWAP;SWAPLDE;SWAP101;LDE2;PI022B;3
SWAP;SWAPLDE;SWAP101;LDE2;PI023A;5
SWAP;SWAPLDE;SWAP101;LDE2;PI9999;2
SWAP;SWAPLDE;SWAP101;LDE2;SA001B;1
SWAP;SWAPLDE;SWAP101;LDE2;SY010A;4
SWAP;SWAPLDE;SWAP101;LDE2;SY013A;2
SWAP;SWAPLDE;SWAP101;LDE2;TA001A;23
SWAP;SWAPLDE;SWAP101;LDE2;TA004A;2
SWAP;SWAPLDE;SWAP101;LDE2;TA9996;4
SWAP;SWAPLENY;SWAP102;LENY1;AC004A;17
SWAP;SWAPLENY;SWAP102;LENY1;AC013A;68
SWAP;SWAPLENY;SWAP102;LENY1;AC014C;3
SWAP;SWAPLENY;SWAP102;LENY1;AC029A;1
SWAP;SWAPLENY;SWAP102;LENY1;AC046A;3
SWAP;SWAPLENY;SWAP102;LENY1;AC9964;3
SWAP;SWAPLENY;SWAP102;LENY1;AC9969;15
SWAP;SWAPLENY;SWAP102;LENY1;AC9996;1
SWAP;SWAPLENY;SWAP102;LENY1;AC9999;3
SWAP;SWAPLENY;SWAP102;LENY1;BR001A;78
SWAP;SWAPLENY;SWAP102;LENY1;BR006A;14
SWAP;SWAPLENY;SWAP102;LENY1;CM004A;24
SWAP;SWAPLENY;SWAP102;LENY1;CM010A;7
SWAP;SWAPLENY;SWAP102;LENY1;CM026A;1
SWAP;SWAPLENY;SWAP102;LENY1;CM048A;17
SWAP;SWAPLENY;SWAP102;LENY1;CM052A;5
SWAP;SWAPLENY;SWAP102;LENY1;CY010A;1
SWAP;SWAPLENY;SWAP102;LENY1;CY9991;25
SWAP;SWAPLENY;SWAP102;LENY1;EU002B;1
SWAP;SWAPLENY;SWAP102;LENY1;EU002E;1
SWAP;SWAPLENY;SWAP102;LENY1;EU002K;1
SWAP;SWAPLENY;SWAP102;LENY1;EU004A;2
SWAP;SWAPLENY;SWAP102;LENY1;EU009A;3
SWAP;SWAPLENY;SWAP102;LENY1;EU011A;5
SWAP;SWAPLENY;SWAP102;LENY1;EU013A;2
SWAP;SWAPLENY;SWAP102;LENY1;EU017A;1
SWAP;SWAPLENY;SWAP102;LENY1;EU040A;1
SWAP;SWAPLENY;SWAP102;LENY1;EU047A;3
SWAP;SWAPLENY;SWAP102;LENY1;EU051A;3
SWAP;SWAPLENY;SWAP102;LENY1;EU057A;3
SWAP;SWAPLENY;SWAP102;LENY1;EU9999;4
SWAP;SWAPLENY;SWAP102;LENY1;FR002C;11
SWAP;SWAPLENY;SWAP102;LENY1;FR005D;31
SWAP;SWAPLENY;SWAP102;LENY1;FR018A;1
SWAP;SWAPLENY;SWAP102;LENY1;FU002B;22
SWAP;SWAPLENY;SWAP102;LENY1;FU002F;5
SWAP;SWAPLENY;SWAP102;LENY1;GO004A;1
SWAP;SWAPLENY;SWAP102;LENY1;GO006C;2
SWAP;SWAPLENY;SWAP102;LENY1;GO9999;1
SWAP;SWAPLENY;SWAP102;LENY1;KR001A;2
SWAP;SWAPLENY;SWAP102;LENY1;NA003A;1
SWAP;SWAPLENY;SWAP102;LENY1;NA003B;16
SWAP;SWAPLENY;SWAP102;LENY1;NA006A;6
SWAP;SWAPLENY;SWAP102;LENY1;NA013A;2
SWAP;SWAPLENY;SWAP102;LENY1;NA016A;1
SWAP;SWAPLENY;SWAP102;LENY1;NA032A;10
SWAP;SWAPLENY;SWAP102;LENY1;NA033A;2
SWAP;SWAPLENY;SWAP102;LENY1;NA037A;3
SWAP;SWAPLENY;SWAP102;LENY1;NA042A;1
SWAP;SWAPLENY;SWAP102;LENY1;NA045A;2
SWAP;SWAPLENY;SWAP102;LENY1;NA099A;1
SWAP;SWAPLENY;SWAP102;LENY1;NA156A;14
SWAP;SWAPLENY;SWAP102;LENY1;NA9963;2
SWAP;SWAPLENY;SWAP102;LENY1;NA9973;3
SWAP;SWAPLENY;SWAP102;LENY1;NE003A;4
SWAP;SWAPLENY;SWAP102;LENY1;NI002A;7
SWAP;SWAPLENY;SWAP102;LENY1;NI005A;5
SWAP;SWAPLENY;SWAP102;LENY1;NI008A;2
SWAP;SWAPLENY;SWAP102;LENY1;NI020B;4
SWAP;SWAPLENY;SWAP102;LENY1;NI025A;1
SWAP;SWAPLENY;SWAP102;LENY1;PE002A;8
SWAP;SWAPLENY;SWAP102;LENY1;PI9999;1
SWAP;SWAPLENY;SWAP102;LENY1;SA001A;1
SWAP;SWAPLENY;SWAP102;LENY1;SA001B;1
SWAP;SWAPLENY;SWAP102;LENY1;TA001A;6
SWAP;SWAPLENY;SWAP102;LENY1;TA002A;1
SWAP;SWAPLGR;SWAP103;LGR1;AC013A;2
SWAP;SWAPLGR;SWAP103;LGR1;AC014A;4
SWAP;SWAPLGR;SWAP103;LGR1;AC014B;2
SWAP;SWAPLGR;SWAP103;LGR1;AC022A;19
SWAP;SWAPLGR;SWAP103;LGR1;AC029A;1
SWAP;SWAPLGR;SWAP103;LGR1;AC042A;1
SWAP;SWAPLGR;SWAP103;LGR1;AC046A;8
SWAP;SWAPLGR;SWAP103;LGR1;AC9975;37
SWAP;SWAPLGR;SWAP103;LGR1;AC9999;1
SWAP;SWAPLGR;SWAP103;LGR1;AU005E;5
SWAP;SWAPLGR;SWAP103;LGR1;AU010A;1
SWAP;SWAPLGR;SWAP103;LGR1;BR001A;4
SWAP;SWAPLGR;SWAP103;LGR1;BR006A;16
SWAP;SWAPLGR;SWAP103;LGR1;CM010A;7
SWAP;SWAPLGR;SWAP103;LGR1;CM017A;2
SWAP;SWAPLGR;SWAP103;LGR1;CM048A;3
SWAP;SWAPLGR;SWAP103;LGR1;EU002E;2
SWAP;SWAPLGR;SWAP103;LGR1;EU004A;11
SWAP;SWAPLGR;SWAP103;LGR1;EU007A;3
SWAP;SWAPLGR;SWAP103;LGR1;EU009A;6
SWAP;SWAPLGR;SWAP103;LGR1;EU011A;12
SWAP;SWAPLGR;SWAP103;LGR1;EU025A;1
SWAP;SWAPLGR;SWAP103;LGR1;EU027A;1
SWAP;SWAPLGR;SWAP103;LGR1;EU028B;3
SWAP;SWAPLGR;SWAP103;LGR1;EU040A;7
SWAP;SWAPLGR;SWAP103;LGR1;EU045A;1
SWAP;SWAPLGR;SWAP103;LGR1;EU047A;78
SWAP;SWAPLGR;SWAP103;LGR1;EU048A;7
SWAP;SWAPLGR;SWAP103;LGR1;EU049A;1
SWAP;SWAPLGR;SWAP103;LGR1;EU056A;1
SWAP;SWAPLGR;SWAP103;LGR1;EU058A;3
SWAP;SWAPLGR;SWAP103;LGR1;EU9961;7
SWAP;SWAPLGR;SWAP103;LGR1;EU9963;1
SWAP;SWAPLGR;SWAP103;LGR1;EU9965;25
SWAP;SWAPLGR;SWAP103;LGR1;EU9999;8
SWAP;SWAPLGR;SWAP103;LGR1;FR002A;2
SWAP;SWAPLGR;SWAP103;LGR1;FR005D;5
SWAP;SWAPLGR;SWAP103;LGR1;FU002B;18
SWAP;SWAPLGR;SWAP103;LGR1;FU002F;1
SWAP;SWAPLGR;SWAP103;LGR1;GO004A;1
SWAP;SWAPLGR;SWAP103;LGR1;NA048A;1
SWAP;SWAPLGR;SWAP103;LGR1;NA099A;1
SWAP;SWAPLGR;SWAP103;LGR1;NA158A;13
SWAP;SWAPLGR;SWAP103;LGR1;NA167A;5
SWAP;SWAPLGR;SWAP103;LGR1;NA9999;8
SWAP;SWAPLGR;SWAP103;LGR1;NE003C;1
SWAP;SWAPLGR;SWAP103;LGR1;NE9999;1
SWAP;SWAPLGR;SWAP103;LGR1;PE002A;3
SWAP;SWAPLGR;SWAP103;LGR1;PI007A;4
SWAP;SWAPLGR;SWAP103;LGR1;PI011A;3
SWAP;SWAPLGR;SWAP103;LGR1;PI018A;3
SWAP;SWAPLGR;SWAP103;LGR1;PI022A;2
SWAP;SWAPLGR;SWAP103;LGR1;PI022B;20
SWAP;SWAPLGR;SWAP103;LGR1;PI023A;16
SWAP;SWAPLGR;SWAP103;LGR1;PI9999;1
SWAP;SWAPLGR;SWAP103;LGR1;SP002A;1
SWAP;SWAPLGR;SWAP103;LGR1;TA001A;29
SWAP;SWAPLGR;SWAP103;LGR1;TA003A;42
SWAP;SWAPLGR;SWAP103;LGR1;TA004A;65
SWAP;SWAPLGR;SWAP104;LGR2;AC014B;2
SWAP;SWAPLGR;SWAP104;LGR2;AC014C;1
SWAP;SWAPLGR;SWAP104;LGR2;AC022A;2
SWAP;SWAPLGR;SWAP104;LGR2;AC046A;4
SWAP;SWAPLGR;SWAP104;LGR2;AC9964;1
SWAP;SWAPLGR;SWAP104;LGR2;AC9975;101
SWAP;SWAPLGR;SWAP104;LGR2;AU004A;2
SWAP;SWAPLGR;SWAP104;LGR2;AU004C;2
SWAP;SWAPLGR;SWAP104;LGR2;AU010A;1
SWAP;SWAPLGR;SWAP104;LGR2;BR001A;3
SWAP;SWAPLGR;SWAP104;LGR2;BR006A;6
SWAP;SWAPLGR;SWAP104;LGR2;CM010A;31
SWAP;SWAPLGR;SWAP104;LGR2;CM017A;2
SWAP;SWAPLGR;SWAP104;LGR2;CM048A;2
SWAP;SWAPLGR;SWAP104;LGR2;EU002B;3
SWAP;SWAPLGR;SWAP104;LGR2;EU002K;3
SWAP;SWAPLGR;SWAP104;LGR2;EU004A;2
SWAP;SWAPLGR;SWAP104;LGR2;EU009A;13
SWAP;SWAPLGR;SWAP104;LGR2;EU011A;14
SWAP;SWAPLGR;SWAP104;LGR2;EU013A;1
SWAP;SWAPLGR;SWAP104;LGR2;EU015A;4
SWAP;SWAPLGR;SWAP104;LGR2;EU019A;1
SWAP;SWAPLGR;SWAP104;LGR2;EU020A;4
SWAP;SWAPLGR;SWAP104;LGR2;EU026A;1
SWAP;SWAPLGR;SWAP104;LGR2;EU027A;2
SWAP;SWAPLGR;SWAP104;LGR2;EU028A;3
SWAP;SWAPLGR;SWAP104;LGR2;EU029A;2
SWAP;SWAPLGR;SWAP104;LGR2;EU040A;2
SWAP;SWAPLGR;SWAP104;LGR2;EU047A;48
SWAP;SWAPLGR;SWAP104;LGR2;EU048A;5
SWAP;SWAPLGR;SWAP104;LGR2;EU049A;3
SWAP;SWAPLGR;SWAP104;LGR2;EU049B;3
SWAP;SWAPLGR;SWAP104;LGR2;EU049D;2
SWAP;SWAPLGR;SWAP104;LGR2;EU051B;1
SWAP;SWAPLGR;SWAP104;LGR2;EU056A;3
SWAP;SWAPLGR;SWAP104;LGR2;EU058A;3
SWAP;SWAPLGR;SWAP104;LGR2;EU9961;1
SWAP;SWAPLGR;SWAP104;LGR2;EU9962;2
SWAP;SWAPLGR;SWAP104;LGR2;EU9965;9
SWAP;SWAPLGR;SWAP104;LGR2;EU9999;3
SWAP;SWAPLGR;SWAP104;LGR2;FR005D;4
SWAP;SWAPLGR;SWAP104;LGR2;FR9991;6
SWAP;SWAPLGR;SWAP104;LGR2;FU002A;2
SWAP;SWAPLGR;SWAP104;LGR2;FU002B;11
SWAP;SWAPLGR;SWAP104;LGR2;FU002F;6
SWAP;SWAPLGR;SWAP104;LGR2;NA003A;1
SWAP;SWAPLGR;SWAP104;LGR2;NA006A;3
SWAP;SWAPLGR;SWAP104;LGR2;NA048A;1
SWAP;SWAPLGR;SWAP104;LGR2;NA158A;7
SWAP;SWAPLGR;SWAP104;LGR2;NA167A;3
SWAP;SWAPLGR;SWAP104;LGR2;NA9999;2
SWAP;SWAPLGR;SWAP104;LGR2;NE003A;1
SWAP;SWAPLGR;SWAP104;LGR2;NE004A;2
SWAP;SWAPLGR;SWAP104;LGR2;PE002A;3
SWAP;SWAPLGR;SWAP104;LGR2;PI015A;1
SWAP;SWAPLGR;SWAP104;LGR2;PI022A;3
SWAP;SWAPLGR;SWAP104;LGR2;PI022B;21
SWAP;SWAPLGR;SWAP104;LGR2;PI023A;13
SWAP;SWAPLGR;SWAP104;LGR2;SU006A;6
SWAP;SWAPLGR;SWAP104;LGR2;TA001A;15
SWAP;SWAPLGR;SWAP104;LGR2;TA003A;39
SWAP;SWAPLGR;SWAP104;LGR2;TA004A;39
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AC014C;3
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AC022A;60
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AC044A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AU004A;5
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AU005A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AU005E;37
SWAP;SWAPLJOSV;SWAP105;LJOSV1;AU9999;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;BR001A;4
SWAP;SWAPLJOSV;SWAP105;LJOSV1;BR003A;7
SWAP;SWAPLJOSV;SWAP105;LJOSV1;BR004A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;BR006A;3
SWAP;SWAPLJOSV;SWAP105;LJOSV1;CM010A;18
SWAP;SWAPLJOSV;SWAP105;LJOSV1;CM014A;5
SWAP;SWAPLJOSV;SWAP105;LJOSV1;CM017A;8
SWAP;SWAPLJOSV;SWAP105;LJOSV1;CM038A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;CM9999;5
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU002A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU003A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU004A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU009A;55
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU011A;20
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU014A;10
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU021A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU027A;6
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU029A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU039A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU043A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU047A;9
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU048A;6
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU051A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU057A;6
SWAP;SWAPLJOSV;SWAP105;LJOSV1;EU9999;23
SWAP;SWAPLJOSV;SWAP105;LJOSV1;FR015A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;FR9991;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;FU002A;5
SWAP;SWAPLJOSV;SWAP105;LJOSV1;FU002B;52
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA002A;7
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA006A;5
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA015A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA044A;9
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA140A;7
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA156A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NA167A;18
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NE001A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;NE003A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;PE002A;4
SWAP;SWAPLJOSV;SWAP105;LJOSV1;PI011A;4
SWAP;SWAPLJOSV;SWAP105;LJOSV1;PI018A;6
SWAP;SWAPLJOSV;SWAP105;LJOSV1;PI022B;13
SWAP;SWAPLJOSV;SWAP105;LJOSV1;PI056A;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;PI9999;1
SWAP;SWAPLJOSV;SWAP105;LJOSV1;SE001A;16
SWAP;SWAPLJOSV;SWAP105;LJOSV1;TA001A;7
SWAP;SWAPLJOSV;SWAP105;LJOSV1;TA003A;17
SWAP;SWAPLJOSV;SWAP105;LJOSV1;TA004A;2
SWAP;SWAPLJOSV;SWAP105;LJOSV1;UN9999;10
SWAP;SWAPLLDU;SWAP106;LLDU1;AC001A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;AC013A;103
SWAP;SWAPLLDU;SWAP106;LLDU1;AC014B;1
SWAP;SWAPLLDU;SWAP106;LLDU1;AC042A;5
SWAP;SWAPLLDU;SWAP106;LLDU1;AC048A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;AC9975;1
SWAP;SWAPLLDU;SWAP106;LLDU1;AC9996;2
SWAP;SWAPLLDU;SWAP106;LLDU1;AC9999;3
SWAP;SWAPLLDU;SWAP106;LLDU1;AU004D;1
SWAP;SWAPLLDU;SWAP106;LLDU1;AU010B;1
SWAP;SWAPLLDU;SWAP106;LLDU1;BR001A;24
SWAP;SWAPLLDU;SWAP106;LLDU1;CA002A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;CM004A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;CM010A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;CM031A;7
SWAP;SWAPLLDU;SWAP106;LLDU1;CM040A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;CM048A;8
SWAP;SWAPLLDU;SWAP106;LLDU1;CY9991;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU002B;7
SWAP;SWAPLLDU;SWAP106;LLDU1;EU002K;5
SWAP;SWAPLLDU;SWAP106;LLDU1;EU009A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU011A;6
SWAP;SWAPLLDU;SWAP106;LLDU1;EU013A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU017A;3
SWAP;SWAPLLDU;SWAP106;LLDU1;EU040A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU047A;14
SWAP;SWAPLLDU;SWAP106;LLDU1;EU048A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU056A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU060A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;EU9961;1
SWAP;SWAPLLDU;SWAP106;LLDU1;FR001A;5
SWAP;SWAPLLDU;SWAP106;LLDU1;FR002C;6
SWAP;SWAPLLDU;SWAP106;LLDU1;FR005D;142
SWAP;SWAPLLDU;SWAP106;LLDU1;FR006A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;FR007A;20
SWAP;SWAPLLDU;SWAP106;LLDU1;FR010A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;FR9999;1
SWAP;SWAPLLDU;SWAP106;LLDU1;FU002A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;FU002B;1
SWAP;SWAPLLDU;SWAP106;LLDU1;FU002F;2
SWAP;SWAPLLDU;SWAP106;LLDU1;GO004A;7
SWAP;SWAPLLDU;SWAP106;LLDU1;GO006C;1
SWAP;SWAPLLDU;SWAP106;LLDU1;GO013A;7
SWAP;SWAPLLDU;SWAP106;LLDU1;NA003B;4
SWAP;SWAPLLDU;SWAP106;LLDU1;NA005A;3
SWAP;SWAPLLDU;SWAP106;LLDU1;NA006A;2
SWAP;SWAPLLDU;SWAP106;LLDU1;NA006B;3
SWAP;SWAPLLDU;SWAP106;LLDU1;NA007A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;NA013A;2
SWAP;SWAPLLDU;SWAP106;LLDU1;NA037A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;NA044A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;NA086A;2
SWAP;SWAPLLDU;SWAP106;LLDU1;NA115A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;NA133A;1
SWAP;SWAPLLDU;SWAP106;LLDU1;NA149A;3
SWAP;SWAPLLDU;SWAP106;LLDU1;NA156A;6
